,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
2267,bc5219e5c2b8f167242ecd9e1f88d829d66d5543,2015-10-07 12:02:21,32.7715233333333,-80.5547433333333,355.0,6056853.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20173/16-1-337_a2f32a2f-b470-41d7-af0e-b1c5895762de.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20173/16-1-337_a2f32a2f-b470-41d7-af0e-b1c5895762de.jpg
2311,c3427b8c3a4d4f2cc383cca4153e5a3d66a21639,2015-10-08 12:54:40,33.4639066666667,-79.5533583333333,465.0,6391942.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20195/DSC_0665_c4039ba2-af88-4e5d-a914-205699e1829c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20195/DSC_0665_c4039ba2-af88-4e5d-a914-205699e1829c.jpg
3138,10e94fd346835ed47a39c3ef288f278656a77ebd,2015-10-09 11:58:55,34.1635883333333,-79.5286033333333,1061.0,6406602.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20211/DSC_1297_58c1ef15-bcd2-49c1-98e7-b2362b656943.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20211/DSC_1297_58c1ef15-bcd2-49c1-98e7-b2362b656943.jpg
3402,d3c1c9d16fdc9f6325fb0bdda8b31918d497a251,2015-10-08 13:15:42,33.4886283333333,-79.3332683333333,356.0,6292870.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20195/DSC_0825_0af5ecf7-1a25-4e05-9a87-79b29a94c5ee.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20195/DSC_0825_0af5ecf7-1a25-4e05-9a87-79b29a94c5ee.jpg
3406,579740ee42c3d530320f3b1591d0065e5e971d7f,2015-10-08 13:17:03,33.498885,-79.29286,319.0,6253093.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20195/DSC_0829_1479f741-cdfa-452c-8db8-6f06cd9f5bd6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20195/DSC_0829_1479f741-cdfa-452c-8db8-6f06cd9f5bd6.jpg
3465,a7f69f62c6162a919fd57529cb2a860c2bf39406,2015-10-07 18:31:56,32.60997,-80.4867433333333,358.0,6148255.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20238/DSC_0146_0b15041c-7c0c-44c7-a489-4fd12af9e2a9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20238/DSC_0146_0b15041c-7c0c-44c7-a489-4fd12af9e2a9.jpg
3510,c282387ba54b45a4fe74488b8818cf61b742fa9f,2015-10-08 15:22:39,33.453895,-80.119155,393.0,5016788.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20187/DSC_0055_f3ce697e-911b-4b65-8acc-9cdfeb64c343.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20187/DSC_0055_f3ce697e-911b-4b65-8acc-9cdfeb64c343.jpg
3590,06c9a5fd57351eab10185cdac278fcf4b8d7a7ec,2015-10-09 14:38:32,33.0723983333333,-80.6352416666667,443.0,7058262.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20212/DSC_0314_bd98bd9f-4f1d-4de5-bade-a4a87f5c5618.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20212/DSC_0314_bd98bd9f-4f1d-4de5-bade-a4a87f5c5618.jpg
3643,9faefe757b2b66bb5257726ee27eab2df7136e78,2015-10-07 16:06:22,34.3247216666667,-79.9483433333333,439.0,13962852.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20165/CAP_1763_fb7c9759-d698-4b0e-a7c0-ea932f369589.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20165/CAP_1763_fb7c9759-d698-4b0e-a7c0-ea932f369589.jpg
3939,1e9c5bf2046c51095127dc9eade40c1aaa7f9b89,2015-10-07 16:18:25,34.4085916666667,-80.1649416666667,393.0,13867887.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20165/CAP_1807_757265ac-f4e9-4226-b068-aca36c8cb816.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20165/CAP_1807_757265ac-f4e9-4226-b068-aca36c8cb816.jpg
4243,bf39055f5c1039da74ecb60974f094eab990932f,2015-10-08 17:02:44,33.4839816666667,-79.924435,734.0,4508592.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20187/DSC_0213_cc158054-f2a1-489b-b4e6-7c4d316c31b1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20187/DSC_0213_cc158054-f2a1-489b-b4e6-7c4d316c31b1.jpg
4254,d09730bda6f0e3bd648a41761b9b7d7cd459488e,2015-10-08 15:56:59,34.1617216666667,-79.5630066666667,448.0,13841387.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20186/CAP_1912_c1776a52-564a-44e0-a328-63235391957a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20186/CAP_1912_c1776a52-564a-44e0-a328-63235391957a.jpg
4445,259bbec3a1794331c1a30036d3d8cf7408a2e5df,2017-09-08 11:04:49,29.8251166666667,-95.3623716666667,451.0,12956968.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_3431_2d0302e8-5937-4736-b292-21af88c43bf4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_3431_2d0302e8-5937-4736-b292-21af88c43bf4.jpg
4625,1e26f5a4f7ccd88077ffe035696484c885f0c66e,2015-10-11 16:41:07,33.9974433333333,-81.0563433333333,392.0,6243265.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20246/DSC_0072_caf83bd6-d5ce-45c6-8dad-0c1afc675287.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20246/DSC_0072_caf83bd6-d5ce-45c6-8dad-0c1afc675287.jpg
4804,26ade370fa6616a9a33996c05a5dd7d25d9d32f1,2015-10-09 15:35:03,32.9860633333333,-80.4304216666667,392.0,5440369.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20212/DSC_0505_088f7121-c999-4355-8322-79e3a8e1870a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20212/DSC_0505_088f7121-c999-4355-8322-79e3a8e1870a.jpg
7485,0adf33978231bfea9c4d912ea88da9b106899c1a,2015-09-29 16:44:33,38.18854,-120.618396666667,1071.0,10837705.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/13/20125/20150929_a4c0ea87-2b5c-4005-81de-029a245da865.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/13/20125/20150929_a4c0ea87-2b5c-4005-81de-029a245da865.jpg
8177,36574c61934fab97ff064fec06855cc4671916da,2017-09-08 19:04:05,28.00808,-97.11238,306.0,13365860.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613926/DSC_2444.JPG,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613926/DSC_2444.JPG
8279,e2cf345e332615f587cba7325784b0e7c01f01e2,2017-09-18 10:46:47,24.6561483333333,-81.4326533333333,344.0,6227821.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613833/DSC_1328_390a3c9a-89f4-4a9c-bc59-b08d2fcaff38.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613833/DSC_1328_390a3c9a-89f4-4a9c-bc59-b08d2fcaff38.jpg
8325,4161aa700f2d11e54da62b699fdaf758756e0d22,2016-10-09 17:59:05,31.9664216666667,-81.0790616666667,435.0,6370039.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291518/DSC_0609_51314769-f2c6-4e2b-a819-1049293574b6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291518/DSC_0609_51314769-f2c6-4e2b-a819-1049293574b6.jpg
8364,85f00f2728f329247a360e4fe4197263ff730b4d,2017-10-04 15:41:27,17.9761083333333,-66.2420133333333,410.0,8057259.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_f7686a43-c5fc-43c5-8a04-5123b6295051.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_f7686a43-c5fc-43c5-8a04-5123b6295051.jpg
8525,ebd6dd3d209632005838d2a4e3ea008f15976344,2017-09-26 12:17:09,18.204235,-65.7365933333333,351.0,7978072.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_ce58b272-43ab-4fde-90f5-54e308f9b527.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_ce58b272-43ab-4fde-90f5-54e308f9b527.jpg
8560,288014f944dc17667cb675b805d64f121ff2bc6a,2017-09-08 10:59:52,29.4845366666667,-95.5245666666667,401.0,14617766.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613897/DSC_4710_81b14299-a488-413b-8572-08e47095190c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613897/DSC_4710_81b14299-a488-413b-8572-08e47095190c.jpg
8606,2f34cb5f9edac3e1ac699ca5094be2875836d11c,2017-10-19 15:16:37,18.1325566666667,-66.3933,913.0,7339888.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614146/A0050_AP_4e0998fb-1f95-431d-b5cf-6ef2ea0f3701.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614146/A0050_AP_4e0998fb-1f95-431d-b5cf-6ef2ea0f3701.jpg
9082,625439f1c836800fbb0de6666e161f668d0c7308,2017-09-26 12:31:33,18.2118516666667,-65.7422616666667,331.0,7490874.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_00b434fb-edec-4d1d-888e-2cf06e596459.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_00b434fb-edec-4d1d-888e-2cf06e596459.jpg
9086,0a969d81a763da0ecdc8b78332426ba912a42080,2017-09-26 12:30:34,18.2064666666667,-65.7403516666667,358.0,9313668.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_1271d76d-7fa5-46a0-a480-869ad9021fd6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_1271d76d-7fa5-46a0-a480-869ad9021fd6.jpg
9098,30e2e4c8d6221d48513c7b491598e38cd7cbe8f1,2017-09-26 12:32:19,18.2060116666667,-65.7332216666667,317.0,6948858.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_39a7a64a-5a58-4b1c-8b7a-d999056f43b5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_39a7a64a-5a58-4b1c-8b7a-d999056f43b5.jpg
9336,3378f8df8fdb57946b6c71a09324634dfe7416fc,2016-02-26 15:34:15,29.9986722222222,-91.0433333333333,357.0,3485260.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/2022/100454/Paincour_b078ff4d-339a-4901-9569-3cca21d8330e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2022/100454/Paincour_b078ff4d-339a-4901-9569-3cca21d8330e.jpg
9458,7ddd56e73c4e4b5aa8030b39db3bf253d88375ec,2017-09-10 14:00:10,29.8436983333333,-95.6328316666667,286.0,10995375.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_1520_01586735-c984-4b69-bc8f-320a155acfba.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1520_01586735-c984-4b69-bc8f-320a155acfba.jpg
9583,0cafeaba743eba107cd37c1081500b4a044b6847,2017-09-08 11:06:41,29.8780433333333,-95.3621566666667,400.0,13073875.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_3487_ec11d36b-9a42-42de-9e39-a0c1239fef04.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_3487_ec11d36b-9a42-42de-9e39-a0c1239fef04.jpg
9729,b065f662b0d8a6f566e97c59734bc4e87796afae,2017-09-08 14:39:07,28.9896433333333,-95.995325,338.0,12718704.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613884/DSC_8551_bc7e4474-906b-4126-b7af-431b0ec3f0a0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613884/DSC_8551_bc7e4474-906b-4126-b7af-431b0ec3f0a0.jpg
9765,a918fb5230bd30321e121ece9e4ec10ac36abd48,2017-09-07 12:43:23,29.8589116666667,-95.1396266666667,305.0,14285282.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_6684_54b7d8fb-d5a5-4e5f-8c99-4cfcd3d65d14.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_6684_54b7d8fb-d5a5-4e5f-8c99-4cfcd3d65d14.jpg
9818,1626fb92954f784ad36c28275e553caad2fb5405,2016-02-29 12:20:39,30.3963138888889,-90.1985388888889,4294967264.0,3590158.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/2022/100454/Ponchart_26bb4a8a-f486-4046-b8e4-792a79024198.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2022/100454/Ponchart_26bb4a8a-f486-4046-b8e4-792a79024198.jpg
9908,e9e4ae07f003b75c655a0099f627b3b64fbf1118,2017-09-26 12:30:52,18.2087633333333,-65.7339916666667,337.0,7307939.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_78855132-0a72-4dcf-b39c-a780903836da.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_78855132-0a72-4dcf-b39c-a780903836da.jpg
10049,41d3aa0f865f2a08035aa4258b28246a6cc9b2ea,2017-10-10 13:33:03,18.348495,-66.7979883333333,591.0,5925517.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9075/614071/A0013_AP_cc494be6-ecbc-4491-9cf3-8ebe3aca30f7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614071/A0013_AP_cc494be6-ecbc-4491-9cf3-8ebe3aca30f7.jpg
10270,0c8778925016390079f8fe6b6e125a5becab6722,2017-09-10 14:09:44,29.7981283333333,-95.6273666666667,274.0,13133115.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_1808_acf511f0-4ffe-4651-b4c2-78a0b68d542c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1808_acf511f0-4ffe-4651-b4c2-78a0b68d542c.jpg
10456,62fdae9a3a3cd1554bda1c5c70988ae4d175c197,2017-09-08 19:06:22,28.0530133333333,-97.08161,303.0,13874397.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613926/DSC_2483.JPG,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613926/DSC_2483.JPG
10715,468b27d87483abda8a6b4b6ada4289aab93ee1ce,2017-09-26 12:32:12,18.2043483333333,-65.7351233333333,317.0,7970280.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_96e54afb-41e9-4057-8a31-7210a0dd1893.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_96e54afb-41e9-4057-8a31-7210a0dd1893.jpg
10736,3bdba9a8dd874500cddfca6abcebb50d8e3a4dd0,2017-09-26 12:31:01,18.2120416666667,-65.7333566666667,346.0,9041857.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_d1c802e4-946d-400f-8442-0f7ecfea1097.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_d1c802e4-946d-400f-8442-0f7ecfea1097.jpg
10960,29c4db791fc21623418be401b34f5554246db36e,2017-09-08 14:29:09,17.9824216666667,-66.7726933333333,323.0,5824792.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613600/DSC_1307_b224ad1e-705c-46c9-b8c7-0cfcc6dc503e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613600/DSC_1307_b224ad1e-705c-46c9-b8c7-0cfcc6dc503e.jpg
11009,eb87a0d4fd572c2f30b3f96a881163c591781e07,2017-09-08 11:14:35,29.6740433333333,-95.51412,334.0,14107283.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613897/DSC_4805_db207ba3-a4bb-499f-bee9-f7553b6c515a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613897/DSC_4805_db207ba3-a4bb-499f-bee9-f7553b6c515a.jpg
11147,ce78aa701fab5ccb85ce22836615f99b2c39e69e,2017-09-10 08:25:04,29.92549,-95.1296833333333,290.0,14565647.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_8577_1537194c-d9dd-40ef-9dc7-b3f2651a9250.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_8577_1537194c-d9dd-40ef-9dc7-b3f2651a9250.jpg
11480,fb4fd77c04e47c1411d3e9c00a53125fb3635a94,2017-09-08 11:08:47,29.9394183333333,-95.366895,329.0,11532399.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_3550_77b99b90-23c8-4826-a666-60ad7d82b1b6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_3550_77b99b90-23c8-4826-a666-60ad7d82b1b6.jpg
11501,1b799c118853279449c17e8a2950292f03f76a1b,2017-09-08 15:41:36,18.4602316666667,-66.693275,412.0,6912311.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613600/DSC_1346_9aa9aa0f-857a-4b31-b8e9-1a231b51da73.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613600/DSC_1346_9aa9aa0f-857a-4b31-b8e9-1a231b51da73.jpg
11519,f0c40514ea5d6ae5fbcd9a5bbc949efaba1f9953,2017-09-08 15:42:16,18.4775533333333,-66.69199,393.0,6303056.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613600/DSC_1364_ea22cb70-708c-459f-807d-81aa2d042dd4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613600/DSC_1364_ea22cb70-708c-459f-807d-81aa2d042dd4.jpg
11555,2d2dce907b3fe1b6b396ac25908e55da7b4bc5bd,2017-09-26 12:37:35,18.209815,-65.74329,270.0,7011533.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_da255b8f-b7ea-48d3-aed6-027f4821e38f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_da255b8f-b7ea-48d3-aed6-027f4821e38f.jpg
11579,1d7cc33c5684890f992ed087df6b3fde5679cda4,2017-09-26 12:39:27,18.2047466666667,-65.74161,311.0,7795524.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-94_2a70b035-373f-42d0-beec-0bac34031bc3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-94_2a70b035-373f-42d0-beec-0bac34031bc3.jpg
11603,62bee97f785f320b2465e4469d2ca6cafbe525d1,2017-10-10 14:45:47,18.281315,-66.8714266666667,752.0,5792494.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9075/614071/A0013_AP_d742ff97-9830-4448-a5d2-bae76582768a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614071/A0013_AP_d742ff97-9830-4448-a5d2-bae76582768a.jpg
11617,76e615cb94f9c22e3b088b1711f71d00d803c86c,2017-09-02 00:35:57,29.4330133333333,-95.55713,307.0,10529746.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613556/DSC_1465_0d8853af-a57d-4064-a1da-2bbbc330f036.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613556/DSC_1465_0d8853af-a57d-4064-a1da-2bbbc330f036.jpg
11740,7c0e63bc7c565065044a0709512120eff447a5a1,2018-05-09 23:42:32,36.8635466666667,-76.187355,308.0,14836261.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9088/614548/CAP_0253_787ee9d9-fb0c-4620-b189-64a51f082233.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9088/614548/CAP_0253_787ee9d9-fb0c-4620-b189-64a51f082233.jpg
12134,b8b1d0bd40a8ed57d94a460d8b80663e6715212a,2018-06-17 09:33:43,19.356425,-154.978758333333,592.0,3481070.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9084/614740/VIRB0082_23fd60bd-04a6-4253-bb9a-68a7f4bc1b87.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9084/614740/VIRB0082_23fd60bd-04a6-4253-bb9a-68a7f4bc1b87.jpg
12321,4647d8ee717821ab77a74c979dda68a06a1cc9ca,2017-09-26 12:38:47,18.2105516666667,-65.7494166666667,288.0,6664825.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-94_355188f9-e39b-4a73-8208-17a1c2334215.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-94_355188f9-e39b-4a73-8208-17a1c2334215.jpg
12342,73e639378c42a3fa41ba85bbd570c313f8607d32,2017-09-26 12:38:08,18.21619,-65.7376216666667,294.0,7118610.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-94_5e8c5b17-38a5-40bc-a7c6-9f050ed54c57.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-94_5e8c5b17-38a5-40bc-a7c6-9f050ed54c57.jpg
12344,a5189eb78003fa5d3fc6102f002c7354e768d215,2017-09-26 12:46:18,18.1962616666667,-65.6351233333333,282.0,7504268.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-94_61548532-db64-41a5-a67f-85863c742881.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-94_61548532-db64-41a5-a67f-85863c742881.jpg
