,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
1959,b16ada21b79e0a5d2ba9411b69f890d55c71e108,2015-10-07 10:29:59,32.8530566666667,-80.4002916666667,328.0,6473577.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20173/16-1-337_6c1b2b65-b95d-47c2-953c-3c4d76c91f72.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20173/16-1-337_6c1b2b65-b95d-47c2-953c-3c4d76c91f72.jpg
2154,8b08d71d8c9073fd98d57885457ed76b60c1c40a,2015-10-06 22:23:47,32.66483,-80.346515,365.0,10206513.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20148/DSC_0044_06f30ac3-e4e9-4789-b08a-262c2f3a26c1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20148/DSC_0044_06f30ac3-e4e9-4789-b08a-262c2f3a26c1.jpg
2449,4bc05f9967e2b68394a5a5aaa54818c00ed26792,2015-10-06 15:35:02,33.0066233333333,-80.40088,298.0,6383549.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20150/DSC_0012_058051a0-26a8-436a-a23d-8b3e7cb60c3d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20150/DSC_0012_058051a0-26a8-436a-a23d-8b3e7cb60c3d.jpg
2579,f99d63d11bb6d28c02c5f38158909ca0e80551a7,2015-10-08 17:43:00,34.11644,-79.5105183333333,433.0,12396710.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20186/CAP_2123_a8009b2c-d3af-4d04-aeef-17f5c49e2f4e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20186/CAP_2123_a8009b2c-d3af-4d04-aeef-17f5c49e2f4e.jpg
2594,32a77c771edb52c10615868f47b466b49a8ccc60,2015-10-08 17:47:08,34.2023266666667,-79.5434766666667,430.0,14537943.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20186/CAP_2138_9ae5c108-9157-4294-99ce-a77dcefa3864.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20186/CAP_2138_9ae5c108-9157-4294-99ce-a77dcefa3864.jpg
2695,311d43093a1307ea146de434648910536d1b94e0,2015-10-08 13:02:59,33.4487033333333,-79.4625566666667,433.0,6270888.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20195/DSC_0713_454ce743-54ce-44a3-b38f-9fa801323919.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20195/DSC_0713_454ce743-54ce-44a3-b38f-9fa801323919.jpg
2804,1a62144bd3b184d8ebe35bbefd27c18a89298150,2015-10-07 14:12:20,33.5549783333333,-79.409035,468.0,6206312.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20183/DSC_1650_85f8b3fa-4c99-4d74-9280-b6554b2833d3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20183/DSC_1650_85f8b3fa-4c99-4d74-9280-b6554b2833d3.jpg
3319,a0dbef114f1e8ddbdc035d589f128eb34cfe6aa3,2015-10-09 14:58:28,33.066005,-80.5256933333333,364.0,6004473.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20212/DSC_0389_140ac1ce-5c3f-4d6e-987d-806677926ec3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20212/DSC_0389_140ac1ce-5c3f-4d6e-987d-806677926ec3.jpg
3402,d3c1c9d16fdc9f6325fb0bdda8b31918d497a251,2015-10-08 13:15:42,33.4886283333333,-79.3332683333333,356.0,6292870.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20195/DSC_0825_0af5ecf7-1a25-4e05-9a87-79b29a94c5ee.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20195/DSC_0825_0af5ecf7-1a25-4e05-9a87-79b29a94c5ee.jpg
3465,a7f69f62c6162a919fd57529cb2a860c2bf39406,2015-10-07 18:31:56,32.60997,-80.4867433333333,358.0,6148255.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20238/DSC_0146_0b15041c-7c0c-44c7-a489-4fd12af9e2a9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20238/DSC_0146_0b15041c-7c0c-44c7-a489-4fd12af9e2a9.jpg
4093,81a7991e355be5d04b570ae269a0d32d0f8ab473,2015-10-08 15:48:54,34.2039833333333,-79.5583566666667,448.0,14845594.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20186/CAP_1887_fb79d301-762e-4063-bc93-67fce6f232fc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20186/CAP_1887_fb79d301-762e-4063-bc93-67fce6f232fc.jpg
4105,4e7c6d9fecb9ead44f2e31d8bee2613743f5a00e,2015-10-08 15:51:06,34.215885,-79.5429733333333,472.0,12352364.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20186/CAP_1899_b7418692-ad05-4c8d-9125-6105ba8bd847.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20186/CAP_1899_b7418692-ad05-4c8d-9125-6105ba8bd847.jpg
4192,6d6c1843b75ddde766bdfd437253ce6499648c7f,2015-10-09 15:15:20,33.0450233333333,-80.4036483333333,474.0,6154287.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20212/DSC_0444_24e83f4c-c271-4d82-860b-e4241280c21d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20212/DSC_0444_24e83f4c-c271-4d82-860b-e4241280c21d.jpg
4246,b4a1bad20245591cc0df4c091fec221e64070c99,2015-10-08 17:03:35,33.5025916666667,-79.9464383333333,792.0,4694178.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20187/DSC_0216_a228e221-2b3a-4904-a683-2cf913d95a51.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20187/DSC_0216_a228e221-2b3a-4904-a683-2cf913d95a51.jpg
4632,dcd6353535fcae5b62f55321b32ca4f19acd69a3,2015-10-11 16:41:14,33.9946966666667,-81.0544883333333,387.0,5953057.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20246/DSC_0079_1570971c-96d1-4003-b644-17a6c5376021.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20246/DSC_0079_1570971c-96d1-4003-b644-17a6c5376021.jpg
4648,3ea4830daafe801fe7c5fa30a803a676965dd161,2015-10-09 15:15:57,33.0603533333333,-80.3984516666667,454.0,6126280.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20212/DSC_0450_30f1e666-9322-40fd-a74f-180eea9f56d9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20212/DSC_0450_30f1e666-9322-40fd-a74f-180eea9f56d9.jpg
4696,8e9919827cc925fb06c489d091b0b76d0ae7601f,2015-10-08 16:15:57,33.899075,-79.4390333333333,462.0,13584916.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20186/CAP_1961_33533ae5-d792-45d2-b3a9-f2095561ad7c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20186/CAP_1961_33533ae5-d792-45d2-b3a9-f2095561ad7c.jpg
4772,0a0a59c1466993ff34dd057dfba72e49bf779894,2015-10-08 17:17:58,33.3995366666667,-79.97769,397.0,5704245.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20187/DSC_0264_9aaabdfa-95af-4bd4-8d21-01e777e18c40.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20187/DSC_0264_9aaabdfa-95af-4bd4-8d21-01e777e18c40.jpg
4870,e2323387d705efb6862d96b6bc8e86e51a5a12d3,2015-10-08 16:17:43,33.9144833333333,-79.4366683333333,458.0,11809206.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20186/CAP_1967_74e5dd10-1695-48b2-a5a5-9742ec7dbfdf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20186/CAP_1967_74e5dd10-1695-48b2-a5a5-9742ec7dbfdf.jpg
4945,f804a70063cc0c85a6a42ade4d93e05c6ae5dde2,2017-09-26 12:24:32,18.2030933333333,-65.7312783333333,467.0,6888387.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_8b828d16-41a8-4db0-b1ce-0762c5b7c6d8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_8b828d16-41a8-4db0-b1ce-0762c5b7c6d8.jpg
4947,93c9a12454c70ad28ba851ca9d677e87c815f49e,2017-09-26 12:17:40,18.2078766666667,-65.7267583333333,343.0,5946892.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_8d79912f-c2c8-4b55-b881-7b6fe9ecdf25.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_8d79912f-c2c8-4b55-b881-7b6fe9ecdf25.jpg
7746,82adc02598aa223520fedf7ebc5a0f49a07ee446,2017-09-26 12:18:20,18.2175866666667,-65.7324916666667,366.0,6716456.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_99284ccc-ab80-461c-8f42-996baad00144.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_99284ccc-ab80-461c-8f42-996baad00144.jpg
7750,52642ba3dceb0a1a3540ac01ca7975f79de7e4ed,2017-09-26 12:17:06,18.2048183333333,-65.7375133333333,347.0,8971702.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_9cd4b8ca-1025-4462-9c58-8997a6f605a3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_9cd4b8ca-1025-4462-9c58-8997a6f605a3.jpg
7751,020f5f5833de52a120d5a517c666753c4a91d1b0,2017-09-26 12:23:35,18.2153616666667,-65.736835,457.0,6367951.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_a6d6ef98-864d-4ace-9a46-06c093ca3da9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_a6d6ef98-864d-4ace-9a46-06c093ca3da9.jpg
7756,6337a71309bba899d62855a6d7646801aed0b8b1,2017-09-26 12:26:25,18.2091716666667,-65.739345,484.0,7462723.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_b1c4174b-e171-4619-80b4-c85ccd463971.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_b1c4174b-e171-4619-80b4-c85ccd463971.jpg
8127,351a9da986d28a3038fe8fd4262510bd4cb87bd5,2017-09-02 00:26:17,29.5192166666667,-95.5992166666667,377.0,9794036.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613556/DSC_1356_a4cb7f7d-ccf2-4ca6-9862-479cef1d6fa2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613556/DSC_1356_a4cb7f7d-ccf2-4ca6-9862-479cef1d6fa2.jpg
8349,13934a9d93b1f1f19851978408fe2c4426ca46a8,2017-10-04 15:41:11,17.9831783333333,-66.2420833333333,409.0,7472800.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_f33e2c37-0cc2-453b-868a-f347b10c4483.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_f33e2c37-0cc2-453b-868a-f347b10c4483.jpg
8364,85f00f2728f329247a360e4fe4197263ff730b4d,2017-10-04 15:41:27,17.9761083333333,-66.2420133333333,410.0,8057259.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_f7686a43-c5fc-43c5-8a04-5123b6295051.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_f7686a43-c5fc-43c5-8a04-5123b6295051.jpg
8368,2b4488d9bfe7aedc18cfac18242f0ad791c20cdc,2017-10-04 16:01:07,17.9705016666667,-66.29633,407.0,7419598.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_f86929fd-6899-45f9-8581-ab5a57e22275.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_f86929fd-6899-45f9-8581-ab5a57e22275.jpg
8520,6df27082af964fceff499a8c9e4dc6913032c1e3,2017-09-26 12:26:38,18.2091533333333,-65.7341083333333,465.0,6818977.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_c73ba9bb-3005-4bc4-88fd-9d62a4fa5e9e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_c73ba9bb-3005-4bc4-88fd-9d62a4fa5e9e.jpg
8526,2e6a2303dc953a4b89e2e944216a962a5d6a9bc2,2017-09-26 12:18:38,18.2117333333333,-65.7351133333333,366.0,6007097.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_d276eba0-4fde-41e7-9b42-fe0e5338f6c8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_d276eba0-4fde-41e7-9b42-fe0e5338f6c8.jpg
8529,ae8388f50b6d76a449c27dca4a3e26907ac2875b,2017-09-26 12:16:26,18.2140033333333,-65.730505,333.0,6974126.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_dcbe0655-b814-428a-a7d1-98b4aab1e2b9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_dcbe0655-b814-428a-a7d1-98b4aab1e2b9.jpg
8540,4629bd5d8435c30a0746ff026e0e1ab8673057eb,2017-09-26 12:23:42,18.213695,-65.739145,452.0,6798559.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_f3b0f9fd-b4da-4f93-ae00-d1b30ecc98c7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_f3b0f9fd-b4da-4f93-ae00-d1b30ecc98c7.jpg
8541,ce6ec81864111d70ca0b9f3db9793b0306caff03,2017-09-26 12:30:02,18.21517,-65.7404433333333,362.0,7786142.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_f46b8dbd-23c5-4d70-a5ca-601504907537.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_f46b8dbd-23c5-4d70-a5ca-601504907537.jpg
9054,817bfd5ad4a68f36c1f397cfd116299f82433e7a,2017-10-04 15:58:08,17.9629783333333,-66.2947266666667,403.0,7324089.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614044/A0153_AP_fc762529-531e-4ea4-ba86-a09845bd881c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_fc762529-531e-4ea4-ba86-a09845bd881c.jpg
9079,e534921f771561174bbdf2a1c03027a240102ad6,2017-09-26 12:18:59,18.2079866666667,-65.7290616666667,388.0,6146579.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_f7207b50-d190-42af-b5a6-c18bb03d1f97.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_f7207b50-d190-42af-b5a6-c18bb03d1f97.jpg
9085,86c69974adca7a2afba85a946a022d22d799b7e3,2017-09-26 12:30:58,18.2109033333333,-65.7333216666667,342.0,7698748.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_0c482ed1-55e1-45c5-a25e-1ad1b38ee7c9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_0c482ed1-55e1-45c5-a25e-1ad1b38ee7c9.jpg
9086,0a969d81a763da0ecdc8b78332426ba912a42080,2017-09-26 12:30:34,18.2064666666667,-65.7403516666667,358.0,9313668.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_1271d76d-7fa5-46a0-a480-869ad9021fd6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_1271d76d-7fa5-46a0-a480-869ad9021fd6.jpg
9098,30e2e4c8d6221d48513c7b491598e38cd7cbe8f1,2017-09-26 12:32:19,18.2060116666667,-65.7332216666667,317.0,6948858.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_39a7a64a-5a58-4b1c-8b7a-d999056f43b5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_39a7a64a-5a58-4b1c-8b7a-d999056f43b5.jpg
9101,6466a5c04fa8bbc03d16f603f99330304e1ba0f0,2017-09-26 12:32:17,18.20544,-65.733695,316.0,6558639.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_4a4e5084-d4d7-4afa-a2ad-995f4c22a83a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_4a4e5084-d4d7-4afa-a2ad-995f4c22a83a.jpg
9103,d41498bdb7b82adf397f2d03df4aadc3784f9b30,2017-09-26 12:30:17,18.2105266666667,-65.7435966666667,360.0,8603139.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_4d0a3aad-5dc7-4c98-9c89-53e32baf4552.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_4d0a3aad-5dc7-4c98-9c89-53e32baf4552.jpg
9465,ef0cfb7586d971241bb940d4fd89d4ba54ef9ce5,2017-09-10 14:00:24,29.8364116666667,-95.6331933333333,290.0,10790890.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_1527_eb73eaaa-b483-4298-823b-a92f1721f528.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1527_eb73eaaa-b483-4298-823b-a92f1721f528.jpg
9466,824d2617ab8d8c052da587379856493f461291d5,2017-09-10 14:00:26,29.8353316666667,-95.6332833333333,289.0,10446893.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_1528_38c90392-78bd-473a-84f4-51820bbc0227.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1528_38c90392-78bd-473a-84f4-51820bbc0227.jpg
9894,82b7b93574a2e733cfcd9f66e3e813e92d26d3b9,2017-09-26 12:30:39,18.2063766666667,-65.738135,343.0,6809072.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_5804016e-7968-43aa-a704-1de68c5622ed.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_5804016e-7968-43aa-a704-1de68c5622ed.jpg
9895,f85db5b25534110d298d93f8985f66237a223a50,2017-09-26 12:36:33,18.2084983333333,-65.7339733333333,247.0,7416128.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_5a037acd-3894-4878-acf7-42d5eb1c370c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_5a037acd-3894-4878-acf7-42d5eb1c370c.jpg
9901,cc913c5779652ab406318fd0fcd85ca5b5ff5801,2017-09-26 12:36:20,18.204135,-65.7325766666667,252.0,7583456.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_73a4aadf-24c9-4a20-a8da-bb8c28474398.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_73a4aadf-24c9-4a20-a8da-bb8c28474398.jpg
9902,4f767788a9c0222a43972a0b870104d08770e8c0,2017-09-26 12:30:14,18.2116766666667,-65.743465,361.0,6305917.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-93_7405c6d3-e31f-4659-8191-d7f11a1e149f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-93_7405c6d3-e31f-4659-8191-d7f11a1e149f.jpg
