,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
10,626e3ec89274defe62b6291ada40732a294c4ac8,2015-10-08 17:30:26,33.3973233333333,-80.2663316666667,481.0,5758146.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/1013/20187/DSC_0291_8a9c11af-49cb-48e9-af3d-34c82e7cd81e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20187/DSC_0291_8a9c11af-49cb-48e9-af3d-34c82e7cd81e.jpg
11,eb0a47a9626de158fa632df40516d1f2fa682cd5,2017-09-02 00:27:56,29.5188433333333,-95.5979216666667,322.0,9241585.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613556/DSC_1375_15a30813-f635-470e-a292-88c56023ad7e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613556/DSC_1375_15a30813-f635-470e-a292-88c56023ad7e.jpg
12,0c8778925016390079f8fe6b6e125a5becab6722,2017-09-10 14:09:44,29.7981283333333,-95.6273666666667,274.0,13133115.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_1808_acf511f0-4ffe-4651-b4c2-78a0b68d542c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1808_acf511f0-4ffe-4651-b4c2-78a0b68d542c.jpg
13,bc8faab5de227d3d1230b8483cb82808935f76cd,2017-09-01 15:27:04,29.9960916666667,-94.0473433333333,271.0,12956710.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613544/DSC_0287_7f272f0d-2830-4565-9830-1702c0d742bd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613544/DSC_0287_7f272f0d-2830-4565-9830-1702c0d742bd.jpg
14,baa943d9f4cc43e5ecb66b9fd2d1ebfc095ca614,2017-09-02 00:39:38,29.3635466666667,-95.5849316666667,306.0,14419880.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613556/DSC_1506_43089cdc-aaf1-4aea-b8d0-049fa2b69d30.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613556/DSC_1506_43089cdc-aaf1-4aea-b8d0-049fa2b69d30.jpg
15,bfc1f110b1c9f37eeec8c6d9d39880e3dd257623,2017-09-18 11:30:24,24.6535166666667,-81.347065,371.0,6296539.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613833/DSC_1644_1c8f2b13-2bee-41ba-830d-8fb834d229df.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613833/DSC_1644_1c8f2b13-2bee-41ba-830d-8fb834d229df.jpg
16,f38b3d07698d98cbc663ec7447e9a2a1fdec918b,2017-09-02 15:52:52,29.767575,-96.0466516666667,385.0,10010382.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613560/DSC_0019_a2c9640d-08a8-42f9-b970-ff409771d105.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613560/DSC_0019_a2c9640d-08a8-42f9-b970-ff409771d105.jpg
17,5271c599ecf8a207432da4a0417f79e6001079c6,2017-09-01 21:56:53,30.4082316666667,-93.7417416666667,246.0,8849928.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_3688_7ebe7e44-1cc4-40e2-8974-6f892b31747c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_3688_7ebe7e44-1cc4-40e2-8974-6f892b31747c.jpg
18,8f618b41d01a9023ef89d7586476ba5087fe9600,2016-03-16 15:15:37,30.3700733333333,-90.5759666666667,370.0,7710106.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/2024/100502/010_1282_99809b0c-fc64-46e5-957f-7ff8e7547d8c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2024/100502/010_1282_99809b0c-fc64-46e5-957f-7ff8e7547d8c.jpg
19,684d323c889c3751a859decf6efa2b3f2e593668,2016-10-09 18:47:21,31.9857783333333,-81.0327166666667,245.0,6989908.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291518/DSC_1103_1c3fcfce-adcf-472b-b1b1-c8c6e3aaf361.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291518/DSC_1103_1c3fcfce-adcf-472b-b1b1-c8c6e3aaf361.jpg
20,c6bed031786be750e850720d05968571aac1cbff,2017-09-10 08:34:49,29.8792683333333,-95.1004783333333,251.0,13030890.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_8742_0d7a1866-96a6-45f2-9275-d3edbc7f133d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_8742_0d7a1866-96a6-45f2-9275-d3edbc7f133d.jpg
21,2d60143c0f2a5ffd54f3ad649b3705ea53c7bf3d,2017-09-01 19:06:49,29.6185533333333,-96.0114133333333,350.0,6315838.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613546/DSC_0158_4a240685-9e21-49b6-8b4b-28950fec0a7e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613546/DSC_0158_4a240685-9e21-49b6-8b4b-28950fec0a7e.jpg
22,0f8c288ec009c5401e4deda4a1e937d8441be3c1,2017-09-08 18:41:03,30.1044583333333,-94.07526,272.0,14621441.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613904/CAP_1500_35c99b03-498f-48bc-bf78-808c9bbbbe11.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_1500_35c99b03-498f-48bc-bf78-808c9bbbbe11.jpg
23,d2a128be588da5547bc10c732b73f3ab9b2de2a6,2016-03-16 16:11:29,30.3627616666667,-90.9069283333333,380.0,6851076.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/2024/100502/010_1474_3cff188b-ea84-4452-b19a-b6d0b9279c48.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2024/100502/010_1474_3cff188b-ea84-4452-b19a-b6d0b9279c48.jpg
24,6a0bb55fb37d7af0ce4fa69dd0c058bd827c68cf,2016-08-14 10:56:49,30.4827766666667,-91.0017733333333,373.0,11938254.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3033/231165/010_2350_0baeaf38-e5fc-4460-a6fd-d7f7adc2092f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3033/231165/010_2350_0baeaf38-e5fc-4460-a6fd-d7f7adc2092f.jpg
25,7a2bbbf96021488e7119c4d13c0b31e42d536006,2017-09-07 12:56:43,29.442215,-95.1394533333333,302.0,11994061.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_7260_3e2f5e4e-f650-41a5-8482-17ef5ef79702.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_7260_3e2f5e4e-f650-41a5-8482-17ef5ef79702.jpg
26,436e42635a9488d2efe051e7c829ae82473cedd8,2017-09-01 19:27:52,29.5316916666667,-95.6492933333333,318.0,6808105.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613546/DSC_0391_53e4b5cb-f1a8-498e-8504-1ff08f18bbd7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613546/DSC_0391_53e4b5cb-f1a8-498e-8504-1ff08f18bbd7.jpg
27,10140d9b8fe56b43160ec7901fd9bb2148bb261f,2017-09-01 19:41:07,29.28515,-95.5667433333333,379.0,6267464.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613546/DSC_0550_1a01aa0f-16e5-48f3-acf8-c83ea1586da1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613546/DSC_0550_1a01aa0f-16e5-48f3-acf8-c83ea1586da1.jpg
28,e5369a2ce9a55ae99c152ef2df0f1488f89e934e,2016-08-16 08:01:42,30.3686916666667,-90.868755,311.0,386411.0,1800.0,1200.0,s3://ladi/Images/FEMA_CAP/3033/231168/CAP010Li_2e4365f2-dc9d-4d40-b4fc-070d140913c5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3033/231168/CAP010Li_2e4365f2-dc9d-4d40-b4fc-070d140913c5.jpg
29,cdd2f3bcd42df12b9c6999846d346da275c6c7b6,2017-09-01 19:50:44,29.3095566666667,-95.4902233333333,385.0,5356319.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613546/DSC_0639_0af78c56-52ed-496c-b015-387e0ecd350e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613546/DSC_0639_0af78c56-52ed-496c-b015-387e0ecd350e.jpg
30,81820aa7c48e65d8503bed5816acdfdf9ee8ce0a,2017-09-01 19:51:09,29.3217983333333,-95.4905466666667,341.0,5983799.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613546/DSC_0644_2fac86a3-316c-4ef6-a233-fef3884c73d7.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613546/DSC_0644_2fac86a3-316c-4ef6-a233-fef3884c73d7.jpg
31,c5b14d9f83a100d8b9c70fd2a6787e95f6038377,2017-09-07 11:02:35,28.8691866666667,-95.4714733333333,385.0,7966019.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613947/DSC_1448_9f93645c-e2e7-41d8-b9a5-10cffaafb8a2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613947/DSC_1448_9f93645c-e2e7-41d8-b9a5-10cffaafb8a2.jpg
32,746cd428ae8e19144ac28c67332a2119221be4f1,2017-09-01 19:53:39,29.386125,-95.4885583333333,284.0,6438828.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613546/DSC_0674_0c6ac1d4-1d4b-4481-9d71-b1865e4bd6cb.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613546/DSC_0674_0c6ac1d4-1d4b-4481-9d71-b1865e4bd6cb.jpg
33,aeeb65b17155869c2ea5bc04b74ff4091b14ec23,2017-09-12 18:06:14,32.77059,-79.8198683333333,350.0,13385695.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613711/DSC_0314_91fddbd1-45f0-4a87-8c1e-d74c4e19fc5e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613711/DSC_0314_91fddbd1-45f0-4a87-8c1e-d74c4e19fc5e.jpg
34,4e1ef649ff2975fb5de29a0580ee6d2aae58b120,2017-09-12 19:01:58,32.322305,-80.4516033333333,316.0,13159605.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613711/DSC_0362_a2bad034-b4c6-46e5-ab4a-ebd9708fff05.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613711/DSC_0362_a2bad034-b4c6-46e5-ab4a-ebd9708fff05.jpg
35,26ed9a719134f12e6b275ac945ef3ff405e6a85f,2017-09-01 20:09:59,29.6143966666667,-95.7338533333333,353.0,7865140.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613546/DSC_0870_d6f65c62-ff7d-4021-9596-496e340446b8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613546/DSC_0870_d6f65c62-ff7d-4021-9596-496e340446b8.jpg
36,46cd48f50e13b26fff59bce2b9dbb33cb84c622c,2017-09-08 19:07:54,30.66701,-94.0777816666667,331.0,14300702.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613904/CAP_2225_faab3f0f-1ef9-4847-be06-9c913ff8715f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_2225_faab3f0f-1ef9-4847-be06-9c913ff8715f.jpg
37,ffeb230e4b6a8f3840ca69f4ee65d0f5f311dfce,2017-09-01 20:46:23,30.1578333333333,-93.70766,411.0,9964753.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_0125_a0dd078c-12a4-4798-bbce-3b8814892b22.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_0125_a0dd078c-12a4-4798-bbce-3b8814892b22.jpg
38,c99638438f1d3236ac0551572a2dff677b642b0a,2017-09-10 08:46:03,29.83157,-95.0701616666667,315.0,10353795.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613829/DSC_8910_5b8f0ed3-e8e9-4323-b806-a3e8579b6098.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613829/DSC_8910_5b8f0ed3-e8e9-4323-b806-a3e8579b6098.jpg
39,11f312ecee29dc79684a5d4ff8c6e3994c137c30,2018-09-17 15:05:45,35.0055,-77.273665,436.0,10285156.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615009/DSC_0218_651132a8-2bf6-4937-a40c-b185096cc350.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615009/DSC_0218_651132a8-2bf6-4937-a40c-b185096cc350.jpg
40,486c33f65854ec2168db58c9f8f4acdb280c5c75,2016-08-19 12:15:50,30.2819083333333,-91.1116516666667,362.0,5280570.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_03af4047-5cae-41b2-b36d-077b66e5c259.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3033/231175/CAPIberv_03af4047-5cae-41b2-b36d-077b66e5c259.jpg
41,947e8f63660719019eba6bc9b164d9a9072ff756,2016-08-19 12:12:02,30.3268833333333,-91.0633333333333,295.0,5363343.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_1396c400-01df-4e45-a288-90820bde0f5e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3033/231175/CAPIberv_1396c400-01df-4e45-a288-90820bde0f5e.jpg
42,e772365b86821ea96054d5685140e011c886359d,2016-10-10 13:15:07,28.5288766666667,-80.9131466666667,455.0,5608444.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/3042/291530/DSC_1211_43077fb6-ee8f-4baf-b933-c53fbb31fdfc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291530/DSC_1211_43077fb6-ee8f-4baf-b933-c53fbb31fdfc.jpg
43,f7d6e9efd12650b467a3fe8764c4e2fe08f77ae2,2017-09-01 20:57:11,30.258185,-93.6792566666667,383.0,9833514.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_0401_93264c4a-2891-4594-b252-82b2f77da843.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_0401_93264c4a-2891-4594-b252-82b2f77da843.jpg
44,72737269449b7dc0147567c13d09ec130960c98c,2016-08-19 12:24:23,30.25708,-91.082115,440.0,5761619.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_e0e48964-b3d8-4a13-802a-488f8ac7b167.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3033/231175/CAPIberv_e0e48964-b3d8-4a13-802a-488f8ac7b167.jpg
45,4870030016173eeeef2f76e31b2693448a39674a,2016-08-19 12:17:21,30.3110066666667,-91.068725,312.0,5474013.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_fb9aeec1-02cf-4fbd-89ef-b1ff1acb7841.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3033/231175/CAPIberv_fb9aeec1-02cf-4fbd-89ef-b1ff1acb7841.jpg
46,aad8a4f1c4aefc64e3ecd296e6f6e0bb300c9c04,2017-09-26 16:18:48,17.9357633333333,-66.2696683333333,645.0,3054354.0,3216.0,2136.0,s3://ladi/Images/FEMA_CAP/9075/614006/A0020004_2e1792e7-5404-4601-94d6-c5de18ca5370.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614006/A0020004_2e1792e7-5404-4601-94d6-c5de18ca5370.jpg
47,2fb13b4a25f738d4b710d5fd7e9a32feae1a7dff,2016-08-14 10:25:54,30.5069083333333,-91.1148583333333,378.0,11793059.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/2024/221180/010_2260_b1709bcb-8351-4953-a0dc-13cfd7592307.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2024/221180/010_2260_b1709bcb-8351-4953-a0dc-13cfd7592307.jpg
48,aec200afe9de6adf9b35939beac2207a0a3984c9,2018-09-17 17:15:34,34.63666,-79.0137833333333,627.0,12666430.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615016/DSC_6928_75d24a53-ca33-4c50-9e15-40d736af5359.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615016/DSC_6928_75d24a53-ca33-4c50-9e15-40d736af5359.jpg
49,1e69e1df41478f0213dc5f7262eb929dd8bbcbcd,2016-08-14 11:16:51,30.5775016666667,-91.0870116666667,391.0,13065704.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/2024/221180/010_2480_fa657423-1fd4-4e9a-9ac9-4295b672d40b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2024/221180/010_2480_fa657423-1fd4-4e9a-9ac9-4295b672d40b.jpg
50,f759c29b671f1647410d260655da58f07fd10c58,2016-08-14 11:34:25,30.533505,-90.9548933333333,343.0,12893407.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/2024/221180/010_2559_bcb2c822-6b41-4f87-a511-ebba3cdd0653.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2024/221180/010_2559_bcb2c822-6b41-4f87-a511-ebba3cdd0653.jpg
51,916221d025b68d84f8d99565572561db34617062,2016-08-14 11:40:20,30.4641283333333,-90.9666083333333,361.0,13308026.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/2024/221180/010_2620_70cc60d2-0127-4e34-b3cb-a9bcdc285ba9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2024/221180/010_2620_70cc60d2-0127-4e34-b3cb-a9bcdc285ba9.jpg
52,3c27928f7132266285f1523256f57ba8422a4f7e,2016-08-14 11:41:07,30.4476333333333,-90.9560516666667,373.0,12455271.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/2024/221180/010_2636_5036800d-94d1-488b-88f9-2967229e124c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2024/221180/010_2636_5036800d-94d1-488b-88f9-2967229e124c.jpg
53,7e0732e36bf7d2c65dcb48400ec6cd976861b627,2016-08-14 11:42:59,30.4689733333333,-90.96645,339.0,13607763.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/2024/221180/010_2665_40a07339-8b5f-4200-b8cd-17790d81f518.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2024/221180/010_2665_40a07339-8b5f-4200-b8cd-17790d81f518.jpg
54,dc0252062dc93a155c29ace5282aec62903ec6b0,2017-09-01 20:52:30,30.0504466666667,-95.132465,337.0,9542967.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613548/DSC_0061_19c4ac1b-398e-48dc-8198-1306f2ff2a74.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613548/DSC_0061_19c4ac1b-398e-48dc-8198-1306f2ff2a74.jpg
55,180be4ac0327d55513974ad9dc6dbbdeaac8eae9,2018-09-18 12:00:58,35.2523016666667,-77.6185233333333,387.0,13729858.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615028/DSC_7142_6f320005-836d-4271-b6fc-557d8de20f9e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615028/DSC_7142_6f320005-836d-4271-b6fc-557d8de20f9e.jpg
56,8092bb2c7e7edac79d8acca353feb32bf26b91d1,2017-08-31 18:44:52,27.976535,-97.16782,875.0,12869877.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613574/A67_0994_2fff7f5b-f3c9-464c-aa1e-2f39987d4f31.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613574/A67_0994_2fff7f5b-f3c9-464c-aa1e-2f39987d4f31.jpg
57,23033b3695726ff88c05fb9eff3ac08722b1e42f,2016-09-03 20:52:47,28.1878,-82.7323533333333,320.0,6171377.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1566_3b95a374-e23b-4940-96b2-30558c36dc3f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3041/241288/DSC_1566_3b95a374-e23b-4940-96b2-30558c36dc3f.jpg
58,9ddfd75157321cfd9f3fc0aeb1e5e7cf4c329f08,2017-09-08 19:52:13,30.1544833333333,-94.1257966666667,404.0,14917729.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613904/CAP_3082_02e76059-2f83-46df-9210-5d33b29660ac.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_3082_02e76059-2f83-46df-9210-5d33b29660ac.jpg
59,5f48289195c20cad54653d17c561104324c5d5fe,2017-08-31 19:10:55,27.9446216666667,-97.1843516666667,245.0,10223394.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613574/A67_1330_d443ebe9-9165-4913-963c-c7d4ff060596.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613574/A67_1330_d443ebe9-9165-4913-963c-c7d4ff060596.jpg
60,a1657e4faa06e8454ac65144a3c4d1175c891b24,2016-09-03 22:14:16,28.84024,-82.6621283333333,1400.0,6105971.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3041/241288/DSC_1766_cb5d2e7c-e864-41e7-b3b1-993237347b00.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3041/241288/DSC_1766_cb5d2e7c-e864-41e7-b3b1-993237347b00.jpg
61,9b4c834fc03150e724776e6d98f6d927f150efb9,2017-09-01 21:03:17,29.845125,-95.0952683333333,301.0,9410833.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613548/DSC_0522_ee782a95-d699-44fa-9cf0-f25734e3b323.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613548/DSC_0522_ee782a95-d699-44fa-9cf0-f25734e3b323.jpg
62,fe5553d26e240f4ecfffe23e0c311b879161fd69,2017-09-28 15:01:25,18.4118066666667,-66.4983933333333,316.0,7080427.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614011/A0008AP-_93d2b136-dd23-4445-858c-ee9bc885a626.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614011/A0008AP-_93d2b136-dd23-4445-858c-ee9bc885a626.jpg
