url,damage:flood/water,damage:rubble,damage:smoke/fire,damage:none
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613743/DSC_0095_ebe5f2c3-decd-4080-91f3-432c0d984e37.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615125/MarkBail_7d97cb65-abd7-4bcb-aa8f-e564b0a951f8.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613948/DSC_2881_87160f10-bbee-4312-ab66-70eee10b2604.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613822/_CAP1399_2a7f8fa7-8f7b-4413-b69f-a7316e9ed2fd.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613754/DSC_0337_faab9562-3378-420b-82ed-7c0c13531775.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20195/DSC_0499_0ec05bdc-fbdb-41fc-9be3-4f270aeb72bf.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615123/ChrisPet_47b16bfe-c6bd-4604-afbe-a7fb9e83ca6d.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613828/020_4499_b37cc4e7-ffb2-4684-89d7-8351910c9a48.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20199/DSC_0118_5a772a45-f211-4164-80e6-2935ae559a83.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613806/6832f2a4-2661-4003-a56d-ab036a19c46a.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/614528/DSC_0010_f6d4b59e-45b1-4d9e-a0af-165b78353ce4.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615127/TimCooli_9775e875-fd59-41e1-94ab-b01b46d45c23.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291595/DSC_5552_9d4e4a44-2ace-418f-83cb-9c55e026b243.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615149/19-1-352_b863cca0-f787-497a-8975-265abb97cb1f.jpg,1,1,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615122/FLO_1279_44fe7226-8f0e-482b-ac91-cc3afc2257e8.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_1443_e11f9523-4105-40e4-81e2-8148ed19f489.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20195/DSC_0332_7966c914-91ad-4deb-bc8c-5b9cf751d991.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613556/DSC_0696_402281ac-b978-42a6-aaf6-935a237f5b53.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1027_5bc77746-f059-4846-a2a8-dbd0ae2a9fd6.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613891/DSC_4473_e7abebbc-559b-4fa7-9858-81abd7c5da62.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614044/A0153_AP_82d24bc8-a76d-4ef5-a2d3-4c859e6166df.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_1854_c7f230c7-4aaa-4d69-b5ab-f58509a0b8f7.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613548/DSC_0542_efe49e2c-e286-4269-99d6-d7c139ad951d.jpg,1,0,0,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613543/DSC_0887_de52e8a8-5eb2-4661-b39f-a34d39d66543.jpg,1,0,1,0
https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614130/A0029_AP_d5421d7b-c9ea-4b46-ae3f-9cb6368f135d.jpg,1,1,0,0
