,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
14326,c870c8df1e797b85062d5be00537133056fd832b,2016-10-09 18:23:37,31.9519633333333,-81.0325416666667,77.0,7172453.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291518/DSC_0847_b739c955-6644-47a6-b6d9-d64406e2cea9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291518/DSC_0847_b739c955-6644-47a6-b6d9-d64406e2cea9.jpg
14356,89466961bac34c325f628196db27348c46b65191,2017-09-01 21:56:04,30.428725,-93.7303483333333,269.0,10291256.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_3618_29918321-477f-44ec-8fe8-04fe227c92e3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_3618_29918321-477f-44ec-8fe8-04fe227c92e3.jpg
15468,b2b963c433abed5067d8bbe703dea9241fa2a37b,2017-10-19 12:11:47,18.165015,-66.2503883333333,1002.0,7070977.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614146/A0050_AP_95827678-4ff7-4c9e-9bf8-0980956a6d21.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614146/A0050_AP_95827678-4ff7-4c9e-9bf8-0980956a6d21.jpg
16672,b719cb2df72b480f74d7e59110c59bc1e7131ffe,2017-10-04 16:48:45,18.3492583333333,-65.6529166666667,523.0,5697520.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614045/A0085_AP_60669686-57d1-4ab9-afe8-c7c5dbc0d466.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614045/A0085_AP_60669686-57d1-4ab9-afe8-c7c5dbc0d466.jpg
17120,1700d210f3b33243eb74d979e1b3c3585d4537f8,2016-03-15 15:29:22,30.41125,-89.66354,470.0,4886297.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/2024/100502/010_1204_08f36e02-9811-481a-b681-ec7be5b586d9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/2024/100502/010_1204_08f36e02-9811-481a-b681-ec7be5b586d9.jpg
17184,c887a0a95e262dd001c4da94ce9fb140fb063c06,2017-09-09 14:55:40,18.3254866666667,-65.3127833333333,369.0,9091281.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1754_e2ec7c93-029b-48b2-a720-7685f3920002.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1754_e2ec7c93-029b-48b2-a720-7685f3920002.jpg
17946,ac18cbfa2037d3a747f73e07a9d8d29a7b4ace96,2018-05-10 17:20:24,36.831405,-75.944335,766.0,12530857.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9088/614554/CAP_0405_49fa86ab-45e0-499b-9243-638599062c53.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9088/614554/CAP_0405_49fa86ab-45e0-499b-9243-638599062c53.jpg
17975,3d26a45388cfa9ab2493c7ddff1e66061ab89421,2016-10-09 18:35:19,31.9667866666667,-80.9379383333333,504.0,6211669.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291518/DSC_0973_275a3244-e4ec-4898-a4cb-532893984524.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291518/DSC_0973_275a3244-e4ec-4898-a4cb-532893984524.jpg
17984,ef7883b4904097a7bc1b88f4d45a1b89403e4cb2,2016-10-09 18:36:04,31.9666733333333,-80.9154783333333,512.0,6325872.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291518/DSC_0982_516d9796-b4f0-4975-aa37-522740a6d8de.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291518/DSC_0982_516d9796-b4f0-4975-aa37-522740a6d8de.jpg
18084,8c3c10b501dc95d7693080bddb693ca30c21bc05,2017-09-09 15:14:02,18.1438833333333,-65.4346566666667,577.0,12988306.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1843_ead0b5ed-270d-4bba-8704-c375c451a742.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1843_ead0b5ed-270d-4bba-8704-c375c451a742.jpg
18086,7964e860afb7ddce2b2d3019b46e6fe36360afb8,2017-09-09 15:14:06,18.14265,-65.4353983333333,559.0,10155587.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1845_bafc92f7-b13b-4c50-8d9d-13ab68ae65ff.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1845_bafc92f7-b13b-4c50-8d9d-13ab68ae65ff.jpg
18089,2f048dcc7ddd81fde77d7f5c43c4842d72017261,2017-09-09 15:14:29,18.132635,-65.4420333333333,496.0,10504404.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1848_fe176fba-8d0d-4e6e-9235-539900167f2e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1848_fe176fba-8d0d-4e6e-9235-539900167f2e.jpg
18090,9621dd43c00b2fa94bb362f9a253e1cc26173757,2017-09-09 15:14:34,18.1304566666667,-65.4435466666667,489.0,9885344.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1851_f01f61e2-fd7a-4fa4-bf77-6af25db73fed.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1851_f01f61e2-fd7a-4fa4-bf77-6af25db73fed.jpg
18091,2054423218b20b5ef468122274af2762832cf63a,2017-09-09 15:14:35,18.1300233333333,-65.44386,488.0,11425119.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1852_c65d966a-85cb-408a-ba33-9196b7c433ba.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1852_c65d966a-85cb-408a-ba33-9196b7c433ba.jpg
18096,151533c390a0167d7ec446ac0dae634736f354a5,2017-09-09 15:14:43,18.126565,-65.4463283333333,484.0,11420647.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1857_31ad93f7-dc8d-4476-bd40-8f74261e54df.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1857_31ad93f7-dc8d-4476-bd40-8f74261e54df.jpg
18359,d696e66ad6b32d85b20c5fe446d5ac5765098b06,2017-09-09 15:18:02,18.1137716666667,-65.459095,413.0,10388489.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1880_f06d1b15-cfc3-4d48-bf40-fd514efbb8ca.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1880_f06d1b15-cfc3-4d48-bf40-fd514efbb8ca.jpg
18378,95e71c1e4ca935c5f984b67d69ac46876c659c9e,2017-09-09 15:20:19,18.148725,-65.4566866666667,410.0,11028462.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1913_f376380c-5273-4c6a-8452-8a50f8e3783f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1913_f376380c-5273-4c6a-8452-8a50f8e3783f.jpg
18412,d80a2f0b84ce692cd18515dde9f3161e36ce75e3,2017-09-18 11:36:13,24.6968283333333,-81.3633816666667,233.0,6292765.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613833/DSC_1710_c53df819-fb23-42be-8afb-b03fa3cac5c1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613833/DSC_1710_c53df819-fb23-42be-8afb-b03fa3cac5c1.jpg
18519,6f554185a48a239aa768b4a43ced44171079a818,2017-09-08 19:16:14,28.0242733333333,-97.0879816666667,327.0,12259564.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613926/DSC_2619.JPG,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613926/DSC_2619.JPG
19394,5aa869a59e528b53552d7f7cedca539c89c530a4,2017-09-08 18:34:15,29.9962016666667,-93.9284816666667,328.0,13988576.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613904/CAP_1307_22733e00-429f-4485-b957-91a79048bfef.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_1307_22733e00-429f-4485-b957-91a79048bfef.jpg
19422,96a01054b068f9f05c38ab7c400d66ee0af423f3,2017-09-09 15:24:44,18.1300983333333,-65.4849166666667,506.0,6880783.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1954_afcdd7cd-17a3-4edc-b6b0-a745fcf43ed3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1954_afcdd7cd-17a3-4edc-b6b0-a745fcf43ed3.jpg
19426,155e7e9f29ff9a1b20a209562c53529b4581b2a0,2017-09-09 15:26:13,18.1473833333333,-65.4808383333333,452.0,10322313.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1963_b95d6ec7-beca-4436-bac4-16d9bd04d47d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1963_b95d6ec7-beca-4436-bac4-16d9bd04d47d.jpg
19438,3de35cd05635b4feba70b56bd240f3f8714ef1dc,2017-09-09 15:26:46,18.1412983333333,-65.4965583333333,449.0,13128604.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613608/DSC_1979_db3b9a9d-4722-4358-9f80-e9752f3647ff.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613608/DSC_1979_db3b9a9d-4722-4358-9f80-e9752f3647ff.jpg
21732,2241961098895db657c3475e0f42c7c0d3169414,2017-09-08 12:34:57,29.60007,-95.477,379.0,15098191.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613897/DSC_5364_c506ab52-d3bf-4054-bea0-7a73920c442f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613897/DSC_5364_c506ab52-d3bf-4054-bea0-7a73920c442f.jpg
21837,15e44468ac6b52e83cafbc0a3b7ae4a64ddf757a,2017-09-10 14:04:20,29.7143183333333,-95.63817,318.0,8988235.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613823/DSC_1646_ea8b8d6e-11a9-4e70-8b78-1beddcfa8fab.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613823/DSC_1646_ea8b8d6e-11a9-4e70-8b78-1beddcfa8fab.jpg
23196,4519efa32cf85d4d5f13ded06a2a092a370b2bb5,2017-09-07 12:52:16,29.5806583333333,-95.1393883333333,300.0,12676217.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613946/DSC_7065_3d571935-2eb4-4546-b8b8-f3d635474b7c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613946/DSC_7065_3d571935-2eb4-4546-b8b8-f3d635474b7c.jpg
25579,a7c58ce5e91aa3495b07ec63a8a9ce2f5072e747,2017-09-08 18:40:16,30.0854283333333,-94.081265,291.0,13548495.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613904/CAP_1470_39eb73c0-c47b-4242-a362-1e1debfd69e6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_1470_39eb73c0-c47b-4242-a362-1e1debfd69e6.jpg
26501,f82ef8466aee196ca4dc933c78ed8b1ec2d6c252,2017-09-26 13:27:28,18.2775533333333,-65.6434316666667,299.0,6967329.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-99_8518186b-27f1-45a3-9f3d-0755740305ed.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-99_8518186b-27f1-45a3-9f3d-0755740305ed.jpg
29378,dbf86b2625ce04acd5d88f17a270850870ac6d52,2017-09-08 14:57:19,29.18761,-96.0625516666667,308.0,13844672.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613884/DSC_8741_01522e05-6618-4ac0-8311-ed3f82cc75c6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613884/DSC_8741_01522e05-6618-4ac0-8311-ed3f82cc75c6.jpg
29770,511910acb1bfda27ca9cdd4759a9bdbf35dd9611,2017-09-02 16:06:34,29.656945,-96.0467,403.0,12227772.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613560/DSC_0333_7b7889c5-132f-493d-a2c0-760b7cc86824.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613560/DSC_0333_7b7889c5-132f-493d-a2c0-760b7cc86824.jpg
30584,b74cbbb826dc6cf7a4b1425870c4123e32b891d9,2018-09-15 13:01:56,30.2846066666667,-89.7814566666667,372.0,6078867.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9092/614999/DSC_0037_2c4ba609-e72d-4983-a306-696ed9375a1b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9092/614999/DSC_0037_2c4ba609-e72d-4983-a306-696ed9375a1b.jpg
31499,abdd56fa39f19db910ec7f0b29123dcd17438f25,2017-09-18 13:46:14,27.9997483333333,-82.3252116666667,330.0,10763238.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613834/DSC_3770_af5a0c81-f060-4f78-9bb6-a9a06f46e727.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613834/DSC_3770_af5a0c81-f060-4f78-9bb6-a9a06f46e727.jpg
31540,5c10d67d2ffb6418797145ec8cf6bc63770210d8,2017-09-08 09:25:03,29.5102566666667,-95.7299033333333,339.0,11354200.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613898/DSC_3937_a87ac642-b190-4ee9-b25a-40c543a4fb15.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613898/DSC_3937_a87ac642-b190-4ee9-b25a-40c543a4fb15.jpg
31874,522f04624e268dce72480332165cd6adb0e57825,2016-10-09 15:25:13,29.0623283333333,-80.9738566666667,483.0,9682228.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3042/291505/DSC_1677_691c2456-ab7f-4fa6-b364-a78165260dc4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291505/DSC_1677_691c2456-ab7f-4fa6-b364-a78165260dc4.jpg
33699,db4ac0e59a68064b9f53d0210254cfad8d1731a5,2017-09-08 18:49:06,30.2879516666667,-94.11014,328.0,14970317.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613904/CAP_1726_75fc8349-8961-44ba-84a0-68f1858a0be1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_1726_75fc8349-8961-44ba-84a0-68f1858a0be1.jpg
35442,d9b345b09e3398a238dce948b93746c17637d450,2017-09-18 14:02:45,26.48313,-80.0446816666667,849.0,6047392.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613837/DSC_7592_d17159ed-e6e1-4d58-8e0a-179c6ad674fd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613837/DSC_7592_d17159ed-e6e1-4d58-8e0a-179c6ad674fd.jpg
35631,66af21de69ce0b251a04421e7bbaa1f5bd5a8e5e,2017-09-26 12:26:09,18.2118016666667,-65.7442466666667,497.0,7433575.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614001/A0027-92_42b9ca63-ddad-47e5-aa01-77a2e3d98313.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614001/A0027-92_42b9ca63-ddad-47e5-aa01-77a2e3d98313.jpg
37181,c4f8ea72cef077f75916180aa25e5aa8b8eb7404,2017-09-01 19:47:41,29.3211333333333,-95.535,329.0,6129170.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613546/DSC_0609_4bc446e1-5b61-4364-9dc8-1d05008367e0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613546/DSC_0609_4bc446e1-5b61-4364-9dc8-1d05008367e0.jpg
